text,label,prediction
"The Kennedy plan alone would boost the base to $5,000 a year and the payroll tax to 6.5 per cent -- 3.25 per cent each .",0,False
Similar payroll tax boosts would be imposed on those under the railroad retirement system .,0,False
"The payroll tax would actually rise to 7.5 per cent starting Jan. 1 , 1963 , if the plan is approved , because the levy is already scheduled to go up by 1 per cent on that date to pay for other social security costs .",0,False
Outlays would increase,0,False
"Officials estimated the annual tax boost for the medical plan would amount to 1.5 billion dollars and that medical benefits paid out would run 1 billion or more in the first year , 1963 .",0,False
Both figures would go higher in later years .,0,False
Other parts of the Kennedy health plan would entail federal grants of 750 million to 1 billion dollars over the next 10 years .,0,False
"These would be paid for out of general , not payroll , taxes .",0,False
Nursing home care,0,False
The aged care plan carries these benefits for persons over 65 who are under the social security and railroad retirement systems : 1,0,False
"Full payment of hospital bills for stays up to 90 days for each illness , except that the patient would pay $10 a day of the cost for the first nine days .",0,False
2,0,False
Full payment of nursing home bills for up to 180 days following discharge from a hospital .,0,False
A patient could receive up to 300 days paid-for nursing home care under a `` unit formula '' allowing more of such care for those who use none or only part of the hospital-care credit .,0,False
3,0,False
Hospital outpatient clinic diagnostic service for all costs in excess of $20 a patient .,0,False
4,0,False
Community visiting nurse services at home for up to 240 days an illness .,0,False
The President noted that Congress last year passed a law providing grants to states to help pay medical bills of the needy aged .,0,False
Calls proposal modest,0,False
"He said his plan is designed to `` meet the needs of those millions who have no wish to receive care at the taxpayers' expense , but who are nevertheless staggered by the drain on their savings -- or those of their children -- caused by an extended hospital stay '' .",0,False
"`` This is a very modest proposal cut to meet absolutely essential needs '' , he said , `` and with sufficient ' deductible ' requirements to discourage any malingering or unnecessary overcrowding of our hospitals .",0,False
`` This is not a program of socialized medicine .,0,False
It is a program of prepayment of health costs with absolute freedom of choice guaranteed .,0,True
Every person will choose his own doctor and hospital '' .,0,False
Wouldn't pay doctors,0,False
The plan does not cover doctor bills .,0,False
They would still be paid by the patient .,0,False
"Apart from the aged care plan the President's most ambitious and costly proposals were for federal scholarships , and grants to build or enlarge medical and dental schools .",0,False
The President said the nation's 92 medical and 47 dental schools cannot now handle the student load needed to meet the rising need for health care .,0,False
"Moreover , he said , many qualified young people are not going into medicine and dentistry because they can't afford the schooling costs .",0,False
Contributions to schools,0,False
"The scholarship plan would provide federal contributions to each medical and dental school equal to $1,500 a year for one-fourth of the first year students .",0,False
"The schools could use the money to pay 4-year scholarships , based on need , of up to $2,000 a year per student .",0,False
"In addition , the government would pay a $1,000 `` cost of education '' grant to the schools for each $1,500 in scholarship grants .",0,False
Officials estimated the combined programs would cost 5.1 million dollars the first year and would go up to 21 millions by 1966 .,0,True
The President recommended federal `` matching grants '' totaling 700 million dollars in 10 years for constructing new medical and dental schools or enlarging the capacity of existing ones .,0,False
More for nursing homes,0,False
"In the area of `` community health services '' , the President called for doubling the present 10 million dollar a year federal grants for nursing home construction .",0,False
He asked for another 10 million dollar `` initial '' appropriation for `` stimulatory grants '' to states to improve nursing homes .,0,False
He further proposed grants of an unspecified sum for experimental hospitals .,0,False
"In the child health field , the President said he will recommend later an increase in funds for programs under the children's bureau .",0,False
He also asked Congress to approve establishment of a national child health institute .,0,False
Asks research funds,0,False
The President said he will ask Congress to increase grants to states for vocational rehabilitation .,0,False
He did not say by how much .,0,False
"For medical research he asked a 20 million dollar a year increase , from 30 to 50 millions , in matching grants for building research facilities .",0,False
"The President said he will also propose increasing , by an unspecified amount , the 540 million dollars in the 1961-62 budget for direct government research in medicine .",0,False
"The President said his proposals combine the `` indispensable elements in a sound health program -- people , knowledge , services , facilities , and the means to pay for them '' .",0,False
